descent,evals,best_f,land_opt,dist,stop,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
0,3010,2.53891522561e-05,4,0.000104929,maxfevals,-3.79911467957,3.55146209299,3.1633455116,-4.266665669,1.51889910428,4.12264763969,3.19696995662,1.76215765403,1.85184744584,-1.03908097349
1,3010,0.000438877903818,2,0.00559732,maxfevals,4.21846296647,-3.63464174001,4.38431000465,-3.89845108625,0.389052690056,-2.43032253837,1.74961112899,-3.34152913029,3.99643649338,-2.39774796144
2,3010,3.32261536045e-05,4,0.000152138,maxfevals,-3.7991206237,3.55147250584,3.16335558071,-4.26667596112,1.51892224046,4.122645255,3.19697822794,1.7621668577,1.85175483246,-1.03912458469
3,3010,8.81810550624e-05,4,0.000309391,maxfevals,-3.79913441365,3.55141790635,3.16337691139,-4.26657042293,1.51884827215,4.12256114705,3.19697350898,1.76214745905,1.85189274508,-1.03923789561
4,3010,9.9541367149e-08,9,1.99083e-08,maxfevals,3.99971021362,1.47044772635,-2.21053312074,-3.16758352956,-0.54038158637,2.8192783564,2.48547125933,-2.7951179411,-4.35047916411,0.614147884651
5,3010,0.000650953130219,2,0.00671517,maxfevals,4.21982042962,-3.63484990999,4.38162861677,-3.89798495863,0.391806985425,-2.4351451109,1.7514243665,-3.33960123547,3.99581979817,-2.40569242063
6,3010,5.13798562451e-06,5,8.77081e-06,maxfevals,3.57975453888,-3.2121859881,-3.31903028918,-0.488492320182,-2.01330072374,-1.66429622795,-3.37217665978,-1.36047297795,-3.24063932983,-3.22003329867
7,3010,3.77007377921e-05,4,0.000131463,maxfevals,-3.79910468409,3.55149578554,3.16332849587,-4.2666986226,1.51890761302,4.12263285272,3.19694422821,1.76218310441,1.85186680529,-1.03907253931
8,3010,0.000223966513872,1,0.00131905,maxfevals,3.64614110285,-3.98035442633,-3.9975756715,-2.0598600886,4.02325462621,4.39413746314,-4.19339699939,4.44324344197,-3.94305258777,0.30606067269
9,3010,3.16711896886e-05,4,0.000148904,maxfevals,-3.79906944899,3.5514802443,3.16335561373,-4.26673851779,1.51890327399,4.12272288199,3.1969795028,1.76216948868,1.85186018605,-1.03888559838
10,3010,0.000464526884144,6,0.0036929,maxfevals,3.9751621931,-3.18809737259,0.440650664344,1.56208959713,2.81139430968,2.15240690663,-2.65200998317,3.58154116468,-3.9612418923,-0.771377762713
11,3010,0.000369734458914,2,0.00461875,maxfevals,4.22000862093,-3.63319114594,4.38239193982,-3.89942888922,0.390099178943,-2.43248106919,1.74878590783,-3.34029614104,4.00229771962,-2.39918098012
12,3010,1.81454117296e-05,4,7.9926e-05,maxfevals,-3.79908171607,3.55145501074,3.16341201936,-4.26666207364,1.51892173038,4.1226730408,3.19700170167,1.76215998749,1.85176372377,-1.03903455993
13,3010,0.000309281776779,2,0.00467446,maxfevals,4.21935056672,-3.6343073748,4.38179346372,-3.89801476161,0.391064055191,-2.43481899735,1.75053412611,-3.34050494663,3.99709209488,-2.40470781161
14,3010,1.70151116237e-05,4,9.80753e-05,maxfevals,-3.79907711386,3.55143915321,3.16340418214,-4.26669027868,1.51891913133,4.12272876321,3.19698335811,1.76216429783,1.85178500782,-1.03892650438
15,3010,6.41693857091e-05,4,0.000250121,maxfevals,-3.79913605008,3.5514822237,3.16332532205,-4.2666414431,1.51890145936,4.1225970026,3.19691105573,1.76217155174,1.85184706225,-1.03920559395
16,3010,3.98288054271e-05,4,0.000174181,maxfevals,-3.79906516933,3.55145491567,3.16338606985,-4.26669958392,1.51887005775,4.12271410326,3.19699058153,1.76215324918,1.85192081151,-1.03887411218
17,3010,2.07370139265e-05,4,0.000112008,maxfevals,-3.79906928661,3.55146355576,3.16338756449,-4.26671565063,1.51892537829,4.12272905794,3.19699812487,1.76216731206,1.85177654246,-1.03892282613
18,3010,2.63142725032e-06,5,4.6821e-06,maxfevals,3.57975796656,-3.21218603985,-3.31902709869,-0.488495190508,-2.01330391107,-1.66429258871,-3.3721779244,-1.36046884216,-3.24063528455,-3.22002424608
19,3010,2.65537446751e-05,4,0.000135631,maxfevals,-3.79907139518,3.55142826325,3.1634153992,-4.26668780908,1.51892593313,4.12274541317,3.19699315206,1.76216456655,1.85176097992,-1.03890671057
20,3010,9.84694599993e-06,4,3.45103e-05,maxfevals,-3.79910549531,3.55145402052,3.16335762831,-4.26668976124,1.51890999324,4.12268705828,3.19696097486,1.76216387049,1.85182265371,-1.03900546828
21,3010,0.000404626074413,2,0.00460134,maxfevals,4.21886858264,-3.63226201269,4.38347306006,-3.90000543152,0.389658763183,-2.43092496247,1.75072326319,-3.3427272515,4.00015178271,-2.39877972355
22,3010,0.00045868106433,2,0.00557974,maxfevals,4.21845960115,-3.63471930911,4.38415076476,-3.89820604852,0.389329880137,-2.43023841228,1.74859051744,-3.34164806618,3.99608237297,-2.39811777015
23,3010,3.45535340784e-06,5,5.96324e-06,maxfevals,3.57975730615,-3.21218667397,-3.31902681249,-0.488495181458,-2.01330390111,-1.66429183431,-3.37217892384,-1.3604678567,-3.2406364569,-3.22002347324
24,3010,1.99543276267e-05,4,0.000101388,maxfevals,-3.79910344858,3.55144356022,3.16337729985,-4.26664328821,1.51888422678,4.12264978018,3.19695936554,1.76215436773,1.85188050634,-1.0390527674
25,3010,0.000575817491566,2,0.00629321,maxfevals,4.21816425075,-3.63367953998,4.38418077817,-3.89917302099,0.388987689038,-2.43021629272,1.74987787638,-3.34236120394,3.99535515191,-2.39776439011
26,3010,0.000536449989013,2,0.00606438,maxfevals,4.21864940315,-3.63223277577,4.38336981368,-3.8999399333,0.389611107335,-2.4307288991,1.74992688455,-3.34309131297,4.0022351305,-2.39786732777
27,3010,9.08964177029e-05,4,0.000310605,maxfevals,-3.79913314483,3.55153141406,3.16328534101,-4.26668163579,1.51889575856,4.12256340043,3.19693960631,1.76215794442,1.85186804839,-1.03924567242
28,3010,4.06313616566e-05,4,0.000179334,maxfevals,-3.79905370828,3.55147150819,3.16339309106,-4.26674061359,1.51892217951,4.12274958114,3.19701826193,1.76216796587,1.85177415434,-1.03886541474
29,3010,3.28383441968e-05,4,0.000156522,maxfevals,-3.79909751884,3.5514403648,3.16340828061,-4.26663161568,1.51891832794,4.12265000703,3.19700096737,1.76215589333,1.85174271129,-1.03911818617
30,3010,3.9185236048e-05,4,0.000176125,maxfevals,-3.79913332679,3.55147391843,3.16332435206,-4.2666626187,1.51889009847,4.12262465785,3.19692621283,1.76216867772,1.85186581951,-1.03912859734
31,3010,4.49022126645e-05,4,0.000193005,maxfevals,-3.7991084577,3.55145055491,3.16339955763,-4.26660922097,1.518896762,4.12260887171,3.1969732826,1.76214773851,1.85181698047,-1.03916079985
32,3010,3.05839467671e-05,4,0.000148252,maxfevals,-3.79907610427,3.55144477225,3.1633914769,-4.26671726679,1.51893554164,4.12275269872,3.1969768819,1.76216905558,1.85176795546,-1.03888985018
33,3010,8.27466806186e-09,9,1.65493e-09,maxfevals,3.99971020314,1.47044772157,-2.21053311873,-3.16758353457,-0.540381589059,2.81927834744,2.4854712621,-2.79511794661,-4.35047915297,0.61414788087
34,3010,4.48630689078e-05,4,0.000184253,maxfevals,-3.799041343,3.55143644091,3.16344112448,-4.2666944273,1.51891576893,4.1227461705,3.19704284525,1.76216846772,1.85174363841,-1.03888355322
35,3010,1.79028569391e-06,5,3.52734e-06,maxfevals,3.57975737533,-3.21218653276,-3.31902733937,-0.488494609466,-2.01330353842,-1.66429267831,-3.37217738975,-1.36046937564,-3.2406360129,-3.22002512477
36,3010,0.000752362840828,2,0.00720214,maxfevals,4.22025795659,-3.63183906112,4.38282285153,-3.90100472868,0.389587488924,-2.43115194709,1.7492198185,-3.34018941694,4.00153169743,-2.39622885445
37,3010,0.00103522179143,0,0.0194369,maxfevals,1.52472770499,1.77696651411,-2.28770505805,1.58281875326,0.734314317606,2.5041307602,-2.0172747149,-0.431050692985,-1.26645478495,-1.00658666564
38,3010,4.01413304161e-05,4,0.000178815,maxfevals,-3.7991212725,3.5514590696,3.16336910023,-4.26666747014,1.5189338191,4.12264319389,3.19697396145,1.76217207704,1.85171876798,-1.03913623351
39,3010,0.000368027519229,2,0.00507412,maxfevals,4.22000086845,-3.63357092776,4.38270039862,-3.89981320514,0.390291440067,-2.43195332604,1.74878325254,-3.33923228555,3.99676692131,-2.39810993809
40,3010,3.73213625835e-05,4,0.000163791,maxfevals,-3.79911537746,3.55149002073,3.16334559264,-4.2666700914,1.51889875649,4.12261835232,3.19695431165,1.76216128271,1.85182746263,-1.03913557244
41,3010,4.57211013014e-05,4,0.000181655,maxfevals,-3.79907846562,3.55147702418,3.16332981592,-4.26676025429,1.51888559129,4.1227274884,3.19699528318,1.76217937393,1.85186519138,-1.03886792432
42,3010,5.62562643296e-05,4,0.000221806,maxfevals,-3.79912764517,3.55148507201,3.16335754325,-4.26667775211,1.5189417539,4.12262124078,3.19696122733,1.76218045949,1.85171381802,-1.03917235908
43,3010,3.61272018665e-05,4,0.000163745,maxfevals,-3.79913497458,3.55147694278,3.16332318474,-4.26667875772,1.51888969921,4.12262378656,3.19696144195,1.76215413295,1.85185610519,-1.0391230088
44,3010,0.000316460540603,6,0.00298802,maxfevals,3.97503261198,-3.1878268011,0.440452348625,1.56220197012,2.81125722139,2.15205914815,-2.65219875317,3.58127584172,-3.96076263537,-0.771812241556
45,3010,2.10074801998e-08,9,4.20149e-09,maxfevals,3.99971020271,1.47044772334,-2.21053311713,-3.16758353338,-0.540381590793,2.81927834855,2.48547126242,-2.79511794758,-4.35047915187,0.61414788134
46,3010,1.01044396672e-06,5,2.1847e-06,maxfevals,3.579755927,-3.21218590784,-3.31902889312,-0.488493924087,-2.01330179863,-1.66429466943,-3.37217751892,-1.36047027568,-3.24063657021,-3.2200289557
47,3010,2.89140833445e-05,4,0.000114158,maxfevals,-3.79907450203,3.55142214003,3.1634385502,-4.26665060294,1.5189265723,4.12271900784,3.19699840838,1.76214843884,1.85174926316,-1.03896797096
48,3010,2.38024477426e-05,4,0.00011745,maxfevals,-3.79911434822,3.55143831394,3.16337766823,-4.26665521397,1.51892279329,4.12267295174,3.1969678551,1.76217047699,1.85174843684,-1.03908589021
49,3010,4.62137147679e-05,4,0.00020094,maxfevals,-3.7991141733,3.55146803322,3.16337133382,-4.26665573288,1.51892371396,4.12262540881,3.19697829278,1.76217548268,1.85173264401,-1.03916697813
50,3010,3.40899162268e-05,4,0.000154387,maxfevals,-3.79907419881,3.5514486238,3.16339248631,-4.2667168097,1.51894129813,4.12275799056,3.1969626856,1.76216928647,1.85176711312,-1.03888772847
51,3010,2.60244516426e-05,4,0.000133732,maxfevals,-3.79911852115,3.55145736087,3.16334794419,-4.2666570808,1.51889061465,4.12263443675,3.19695991187,1.76215882127,1.8518574994,-1.03910445841
52,3010,4.62629758147e-05,4,0.000194845,maxfevals,-3.79903631048,3.55143824278,3.16344872423,-4.26669003801,1.518916482,4.12275977848,3.19701059283,1.76215599483,1.85178359161,-1.03885189379
53,3010,0.00077057272749,3,0.0207944,maxfevals,1.26525997884,1.21938011783,-1.33599306618,-4.10990123287,-1.07907291245,-2.66852126217,3.04150319549,4.01512529187,-1.09800408019,-0.0502079995829
54,3010,0.000376994709512,2,0.00523544,maxfevals,4.21837668538,-3.633620101,4.38201352926,-3.8977642423,0.391335571303,-2.43383394154,1.75011836976,-3.34342392329,4.00181523221,-2.40492918259
55,3010,4.13155483017e-05,4,0.000178198,maxfevals,-3.79910028289,3.5514253894,3.16343799557,-4.26660122812,1.51892529595,4.1226453604,3.1969677412,1.76215066632,1.85175056664,-1.03912411529
56,3010,1.46402794599e-06,5,2.28159e-06,maxfevals,3.57975670105,-3.21218610256,-3.31902776153,-0.488494204966,-2.01330203139,-1.66429392645,-3.37217712871,-1.36047067189,-3.24063349906,-3.22002696469
57,3010,0.00107723971759,3,0.0251105,maxfevals,1.25575560895,1.21498212943,-1.3286550767,-4.12234456291,-1.08139355758,-2.68218087428,3.04326399025,4.0177408168,-1.07964693332,-0.0769487787433
58,3010,2.89110744234e-08,9,5.78222e-09,maxfevals,3.9997102012,1.47044772071,-2.21053312048,-3.1675835326,-0.540381592,2.81927834799,2.48547126373,-2.79511794499,-4.35047915472,0.614147878882
59,3010,0.00035358629944,2,0.00488533,maxfevals,4.21949115287,-3.63422479149,4.38133120389,-3.89792057553,0.391403289418,-2.43515260597,1.74879618872,-3.34067207302,4.00142061212,-2.40415551257
60,3010,0.000876609967278,7,0.0109094,maxfevals,-0.148541111851,0.807219410573,0.117623720398,-2.32047774991,0.672412589094,2.68708500993,-3.77753471444,4.44078271703,-4.26010841329,-1.40275765137
61,3010,2.91675945618e-08,9,5.83352e-09,maxfevals,3.99971020342,1.47044772264,-2.21053311604,-3.16758353561,-0.54038158537,2.81927834802,2.48547125914,-2.79511794645,-4.35047915167,0.614147880136
62,3010,0.000497623955994,2,0.00572522,maxfevals,4.21936295095,-3.63392794133,4.38131013657,-3.89810978721,0.392079743276,-2.43512994104,1.75041989738,-3.34104655971,3.99795792506,-2.40597378037
63,3010,3.16443475867e-08,9,6.32887e-09,maxfevals,3.99971020679,1.47044772154,-2.21053312155,-3.16758353507,-0.540381587935,2.81927834545,2.48547126101,-2.79511794516,-4.3504791547,0.614147883491
64,3010,1.53435834847e-05,4,7.19356e-05,maxfevals,-3.79908714382,3.55145859875,3.16336961565,-4.26670783497,1.51892345071,4.12271210676,3.19698606472,1.76217642195,1.85177293567,-1.03897181433
65,3010,7.61446777346e-05,4,0.00027689,maxfevals,-3.79911477652,3.55147458852,3.16337389025,-4.26661020768,1.51889238624,4.12256090192,3.19697146871,1.76214593609,1.85185387899,-1.0392318793
66,3010,2.83853182736e-07,5,4.44474e-07,maxfevals,3.57975632891,-3.21218616749,-3.31902810001,-0.48849406195,-2.01330225484,-1.66429409436,-3.37217768395,-1.36047007283,-3.24063510072,-3.22002747007
67,3010,0.000389630872689,2,0.00479523,maxfevals,4.21822244905,-3.63474235369,4.38428552814,-3.8980587827,0.389360732953,-2.43033225577,1.74960952649,-3.34221017368,3.99674938315,-2.39885966525
68,3010,0.000763681034798,2,0.00694548,maxfevals,4.21735735692,-3.63473814093,4.38301678802,-3.89641969289,0.390091245373,-2.43349263912,1.75086950936,-3.34473429663,4.00244858587,-2.40547841441
69,3010,4.96700366313e-05,4,0.000209803,maxfevals,-3.7991064058,3.55147830191,3.16337838768,-4.266663536,1.51894395087,4.12263840104,3.1969809414,1.76217007969,1.85169915872,-1.03915919909
70,3010,0.000570988466066,2,0.0064222,maxfevals,4.21779399251,-3.63469416894,4.38247536676,-3.89666840456,0.391106956162,-2.43385568289,1.75055073979,-3.34403713557,4.00169975428,-2.40591016764
71,3010,4.9835615556e-05,4,0.000202375,maxfevals,-3.79904822,3.5514361079,3.16341985305,-4.26670038915,1.51888367111,4.12274390956,3.19701008349,1.76216112933,1.85185827826,-1.03882707
72,3010,2.93544573253e-05,4,0.000123622,maxfevals,-3.79913408258,3.5514514238,3.16334496155,-4.26666374356,1.51890155427,4.1226442971,3.19693858535,1.76216938462,1.85183983935,-1.03909135614
73,3010,0.000378639268817,2,0.00381505,maxfevals,4.2183831233,-3.63458577168,4.3831501709,-3.89745134984,0.390318038295,-2.43203645225,1.74858728115,-3.34278169891,4.00204702248,-2.40141726014
74,3010,2.37070335345e-05,4,0.000115139,maxfevals,-3.79907132626,3.55144733709,3.16339366657,-4.2667053465,1.5189243204,4.12272655926,3.19701212755,1.76217692058,1.85175811353,-1.0389303393
75,3010,2.19871854767e-05,4,0.00011554,maxfevals,-3.7990705018,3.55142841548,3.16342416759,-4.26667217553,1.51892036746,4.12273396395,3.19699356287,1.76215650759,1.85177561703,-1.03892351789
